"FIPS State Code","FIPS County Code","FIPS State Name","FIPS County Name","file","file_datestamp","FSA State Code","FSA County Code","FSA County Name","Program Year","Pasture Type","Disaster Type","D2 START DATE","D2 END","D2A START DATE","D2A END","D2B START DATE","D2B END","D3A START DATE","D3A END","D3B START DATE","D3B END","D4A START DATE","D4A END","D4B START DATE","D4B END","Date of Qualifying Drought","Drought Factor","Grazing Period Start Date","Grazing Period End Date","Maximum Eligible Payment Months","Payment Factor"
"41","067","Oregon","Washington","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","41","067","WASHINGTON",2021,"Annual Ryegrass","Drought","2021-05-11","2021-07-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-05",1,"2021-02-15","2021-07-31",5,1
"41","067","Oregon","Washington","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","41","067","WASHINGTON",2021,"Full Season Improved Pasture","Drought","2021-05-11","2021-07-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-05",1,"2021-02-15","2021-12-15",5,1
"41","067","Oregon","Washington","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","41","067","WASHINGTON",2021,"Native Pasture","Drought","2021-05-11","2021-07-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-05",1,"2021-02-15","2021-12-15",5,1
"41","069","Oregon","Wheeler","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","41","069","WHEELER",2021,"Full Season Improved Pasture","Drought",NA,NA,NA,NA,NA,NA,"2021-05-04",NA,"2021-05-04","2021-05-31","2021-07-06",NA,"2021-07-06","2021-08-02","2021-05-04",5,"2021-04-15","2021-10-31",5,5
"41","069","Oregon","Wheeler","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","41","069","WHEELER",2021,"Long Season Small Grains","Drought",NA,NA,NA,NA,NA,NA,"2021-05-04",NA,"2021-05-04","2021-05-31","2021-07-06",NA,"2021-07-06","2021-08-02","2021-05-04",5,"2021-03-15","2021-08-31",5,5
"41","069","Oregon","Wheeler","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","41","069","WHEELER",2021,"Native Pasture","Drought",NA,NA,NA,NA,NA,NA,"2021-05-04",NA,"2021-05-04","2021-05-31","2021-07-06",NA,"2021-07-06","2021-08-02","2021-05-04",5,"2021-04-15","2021-10-31",5,5
"41","071","Oregon","Yamhill","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","41","071","YAMHILL",2021,"Annual Ryegrass","Drought","2021-05-11","2021-07-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-05",1,"2021-02-15","2021-07-31",5,1
"41","071","Oregon","Yamhill","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","41","071","YAMHILL",2021,"Full Season Improved Pasture","Drought","2021-05-11","2021-07-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-05",1,"2021-02-15","2021-12-15",5,1
"41","071","Oregon","Yamhill","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","41","071","YAMHILL",2021,"Native Pasture","Drought","2021-05-11","2021-07-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-05",1,"2021-02-15","2021-12-15",5,1
"46","003","South Dakota","Aurora","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","003","AURORA",2021,"Forage Sorghum","Drought",NA,NA,NA,NA,NA,NA,"2021-07-15",NA,"2021-07-15","2021-08-16",NA,NA,NA,NA,"2021-07-15",4,"2021-07-15","2021-09-30",2,2
"46","003","South Dakota","Aurora","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","003","AURORA",2021,"Full Season Improved Pasture","Drought",NA,NA,NA,NA,NA,NA,"2021-06-22",NA,"2021-06-22","2021-07-19",NA,NA,NA,NA,"2021-06-22",4,"2021-05-01","2021-10-15",5,4
"46","003","South Dakota","Aurora","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","003","AURORA",2021,"Long Season Small Grains","Drought",NA,NA,NA,NA,NA,NA,"2021-06-22",NA,"2021-06-22","2021-07-19",NA,NA,NA,NA,"2021-06-22",4,"2021-05-01","2021-10-15",5,4
"46","003","South Dakota","Aurora","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","003","AURORA",2021,"Native Pasture","Drought",NA,NA,NA,NA,NA,NA,"2021-06-22",NA,"2021-06-22","2021-07-19",NA,NA,NA,NA,"2021-06-22",4,"2021-05-01","2021-10-15",5,4
"46","005","South Dakota","Beadle","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","005","BEADLE",2021,"Forage Sorghum","Drought",NA,NA,NA,NA,NA,NA,"2021-07-15",NA,"2021-07-15","2021-08-16",NA,NA,NA,NA,"2021-07-15",4,"2021-07-15","2021-09-30",2,2
"46","005","South Dakota","Beadle","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","005","BEADLE",2021,"Full Season Improved Pasture","Drought",NA,NA,NA,NA,NA,NA,"2021-07-06",NA,"2021-07-06","2021-08-02",NA,NA,NA,NA,"2021-07-06",4,"2021-05-01","2021-10-15",5,4
"46","005","South Dakota","Beadle","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","005","BEADLE",2021,"Long Season Small Grains","Drought",NA,NA,NA,NA,NA,NA,"2021-07-06",NA,"2021-07-06","2021-08-02",NA,NA,NA,NA,"2021-07-06",4,"2021-05-01","2021-10-15",5,4
"46","005","South Dakota","Beadle","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","005","BEADLE",2021,"Native Pasture","Drought",NA,NA,NA,NA,NA,NA,"2021-07-06",NA,"2021-07-06","2021-08-02",NA,NA,NA,NA,"2021-07-06",4,"2021-05-01","2021-10-15",5,4
"46","007","South Dakota","Bennett","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","007","BENNETT",2021,"Full Season Improved Pasture","Drought","2021-07-13","2021-09-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-09-06",1,"2021-05-01","2021-10-15",5,1
"46","007","South Dakota","Bennett","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","007","BENNETT",2021,"Long Season Small Grains","Drought","2021-07-13","2021-09-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-09-06",1,"2021-05-01","2021-10-15",5,1
"46","007","South Dakota","Bennett","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","007","BENNETT",2021,"Native Pasture","Drought","2021-07-13","2021-09-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-09-06",1,"2021-05-01","2021-10-15",5,1
"46","009","South Dakota","Bon Homme","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","009","BON HOMME",2021,"Forage Sorghum","Drought",NA,NA,NA,NA,NA,NA,"2021-07-15",NA,NA,NA,NA,NA,NA,NA,"2021-07-15",3,"2021-07-15","2021-09-30",2,2
"46","009","South Dakota","Bon Homme","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","009","BON HOMME",2021,"Full Season Improved Pasture","Drought",NA,NA,NA,NA,NA,NA,"2021-06-22",NA,"2021-06-22","2021-07-19",NA,NA,NA,NA,"2021-06-22",4,"2021-05-01","2021-10-15",5,4
"46","009","South Dakota","Bon Homme","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","009","BON HOMME",2021,"Long Season Small Grains","Drought",NA,NA,NA,NA,NA,NA,"2021-06-22",NA,"2021-06-22","2021-07-19",NA,NA,NA,NA,"2021-06-22",4,"2021-05-01","2021-10-15",5,4
"46","009","South Dakota","Bon Homme","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","009","BON HOMME",2021,"Native Pasture","Drought",NA,NA,NA,NA,NA,NA,"2021-06-22",NA,"2021-06-22","2021-07-19",NA,NA,NA,NA,"2021-06-22",4,"2021-05-01","2021-10-15",5,4
"46","011","South Dakota","Brookings","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","011","BROOKINGS",2021,"Forage Sorghum","Drought",NA,NA,NA,NA,NA,NA,"2021-08-03",NA,"2021-08-03","2021-08-30",NA,NA,NA,NA,"2021-08-03",4,"2021-07-15","2021-09-30",2,2
"46","011","South Dakota","Brookings","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","011","BROOKINGS",2021,"Full Season Improved Pasture","Drought","2021-06-08","2021-08-02",NA,NA,NA,NA,"2021-08-03",NA,"2021-08-03","2021-08-30",NA,NA,NA,NA,"2021-08-02",4,"2021-05-01","2021-10-15",5,4
"46","011","South Dakota","Brookings","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","011","BROOKINGS",2021,"Long Season Small Grains","Drought","2021-06-08","2021-08-02",NA,NA,NA,NA,"2021-08-03",NA,"2021-08-03","2021-08-30",NA,NA,NA,NA,"2021-08-02",4,"2021-05-01","2021-10-15",5,4
"46","011","South Dakota","Brookings","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","011","BROOKINGS",2021,"Native Pasture","Drought","2021-06-08","2021-08-02",NA,NA,NA,NA,"2021-08-03",NA,"2021-08-03","2021-08-30",NA,NA,NA,NA,"2021-08-02",4,"2021-05-01","2021-10-15",5,4
"46","013","South Dakota","Brown","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","013","BROWN",2021,"Forage Sorghum","Drought",NA,NA,NA,NA,NA,NA,"2021-07-27",NA,"2021-07-27","2021-08-23",NA,NA,NA,NA,"2021-07-27",4,"2021-07-15","2021-09-30",2,2
"46","013","South Dakota","Brown","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","013","BROWN",2021,"Full Season Improved Pasture","Drought","2021-05-01","2021-06-25",NA,NA,NA,NA,"2021-07-27",NA,"2021-07-27","2021-08-23",NA,NA,NA,NA,"2021-06-25",4,"2021-05-01","2021-10-15",5,4
"46","013","South Dakota","Brown","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","013","BROWN",2021,"Long Season Small Grains","Drought","2021-05-01","2021-06-25",NA,NA,NA,NA,"2021-07-27",NA,"2021-07-27","2021-08-23",NA,NA,NA,NA,"2021-06-25",4,"2021-05-01","2021-10-15",5,4
"46","013","South Dakota","Brown","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","013","BROWN",2021,"Native Pasture","Drought","2021-05-01","2021-06-25",NA,NA,NA,NA,"2021-07-27",NA,"2021-07-27","2021-08-23",NA,NA,NA,NA,"2021-06-25",4,"2021-05-01","2021-10-15",5,4
"46","015","South Dakota","Brule","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","015","BRULE",2021,"Forage Sorghum","Drought",NA,NA,NA,NA,NA,NA,"2021-07-15",NA,"2021-07-15","2021-08-16",NA,NA,NA,NA,"2021-07-15",4,"2021-07-15","2021-09-30",2,2
"46","015","South Dakota","Brule","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","015","BRULE",2021,"Full Season Improved Pasture","Drought",NA,NA,NA,NA,NA,NA,"2021-06-22",NA,"2021-06-22","2021-07-19",NA,NA,NA,NA,"2021-06-22",4,"2021-05-01","2021-10-15",5,4
"46","015","South Dakota","Brule","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","015","BRULE",2021,"Long Season Small Grains","Drought",NA,NA,NA,NA,NA,NA,"2021-06-22",NA,"2021-06-22","2021-07-19",NA,NA,NA,NA,"2021-06-22",4,"2021-05-01","2021-10-15",5,4
"46","015","South Dakota","Brule","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","015","BRULE",2021,"Native Pasture","Drought",NA,NA,NA,NA,NA,NA,"2021-06-22",NA,"2021-06-22","2021-07-19",NA,NA,NA,NA,"2021-06-22",4,"2021-05-01","2021-10-15",5,4
"46","017","South Dakota","Buffalo","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","017","BUFFALO",2021,"Forage Sorghum","Drought",NA,NA,NA,NA,NA,NA,"2021-07-15",NA,"2021-07-15","2021-08-16",NA,NA,NA,NA,"2021-07-15",4,"2021-07-15","2021-09-30",2,2
"46","017","South Dakota","Buffalo","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","017","BUFFALO",2021,"Full Season Improved Pasture","Drought",NA,NA,NA,NA,NA,NA,"2021-06-29",NA,"2021-06-29","2021-07-26",NA,NA,NA,NA,"2021-06-29",4,"2021-05-01","2021-10-15",5,4
"46","017","South Dakota","Buffalo","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","017","BUFFALO",2021,"Long Season Small Grains","Drought",NA,NA,NA,NA,NA,NA,"2021-06-29",NA,"2021-06-29","2021-07-26",NA,NA,NA,NA,"2021-06-29",4,"2021-05-01","2021-10-15",5,4
"46","017","South Dakota","Buffalo","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","017","BUFFALO",2021,"Native Pasture","Drought",NA,NA,NA,NA,NA,NA,"2021-06-29",NA,"2021-06-29","2021-07-26",NA,NA,NA,NA,"2021-06-29",4,"2021-05-01","2021-10-15",5,4
"46","019","South Dakota","Butte","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","019","BUTTE",2021,"Forage Sorghum","Drought",NA,NA,NA,NA,NA,NA,"2021-08-10",NA,"2021-08-10","2021-09-06",NA,NA,NA,NA,"2021-08-10",4,"2021-07-15","2021-09-30",2,2
"46","019","South Dakota","Butte","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","019","BUTTE",2021,"Full Season Improved Pasture","Drought","2021-05-25","2021-07-19",NA,NA,NA,NA,"2021-05-01",NA,"2021-05-01","2021-08-16",NA,NA,NA,NA,"2021-05-01",4,"2021-05-01","2021-10-15",5,4
"46","019","South Dakota","Butte","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","019","BUTTE",2021,"Long Season Small Grains","Drought","2021-05-25","2021-07-19",NA,NA,NA,NA,"2021-05-01",NA,"2021-05-01","2021-08-16",NA,NA,NA,NA,"2021-05-01",4,"2021-05-01","2021-10-15",5,4
"46","019","South Dakota","Butte","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","019","BUTTE",2021,"Native Pasture","Drought","2021-05-25","2021-07-19",NA,NA,NA,NA,"2021-05-01",NA,"2021-05-01","2021-08-16",NA,NA,NA,NA,"2021-05-01",4,"2021-05-01","2021-10-15",5,4
"46","021","South Dakota","Campbell","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","021","CAMPBELL",2021,"Forage Sorghum","Drought",NA,NA,NA,NA,NA,NA,"2021-07-15",NA,"2021-07-15","2021-08-16",NA,NA,NA,NA,"2021-07-15",4,"2021-07-15","2021-09-30",2,2
"46","021","South Dakota","Campbell","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","021","CAMPBELL",2021,"Full Season Improved Pasture","Drought",NA,NA,NA,NA,NA,NA,"2021-05-01",NA,"2021-05-01","2021-05-31",NA,NA,NA,NA,"2021-05-01",4,"2021-05-01","2021-10-15",5,4
"46","021","South Dakota","Campbell","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","021","CAMPBELL",2021,"Long Season Small Grains","Drought",NA,NA,NA,NA,NA,NA,"2021-05-01",NA,"2021-05-01","2021-05-31",NA,NA,NA,NA,"2021-05-01",4,"2021-05-01","2021-10-15",5,4
"46","021","South Dakota","Campbell","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","021","CAMPBELL",2021,"Native Pasture","Drought",NA,NA,NA,NA,NA,NA,"2021-05-01",NA,"2021-05-01","2021-05-31",NA,NA,NA,NA,"2021-05-01",4,"2021-05-01","2021-10-15",5,4
"46","023","South Dakota","Charles Mix","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","023","CHARLES MIX",2021,"Forage Sorghum","Drought",NA,NA,NA,NA,NA,NA,"2021-07-15",NA,"2021-07-15","2021-08-23",NA,NA,NA,NA,"2021-07-15",4,"2021-07-15","2021-09-30",2,2
"46","023","South Dakota","Charles Mix","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","023","CHARLES MIX",2021,"Full Season Improved Pasture","Drought",NA,NA,NA,NA,NA,NA,"2021-06-22",NA,"2021-06-22","2021-07-19",NA,NA,NA,NA,"2021-06-22",4,"2021-05-01","2021-10-15",5,4
"46","023","South Dakota","Charles Mix","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","023","CHARLES MIX",2021,"Long Season Small Grains","Drought",NA,NA,NA,NA,NA,NA,"2021-06-22",NA,"2021-06-22","2021-07-19",NA,NA,NA,NA,"2021-06-22",4,"2021-05-01","2021-10-15",5,4
"46","023","South Dakota","Charles Mix","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","023","CHARLES MIX",2021,"Native Pasture","Drought",NA,NA,NA,NA,NA,NA,"2021-06-22",NA,"2021-06-22","2021-07-19",NA,NA,NA,NA,"2021-06-22",4,"2021-05-01","2021-10-15",5,4
"46","025","South Dakota","Clark","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","025","CLARK",2021,"Full Season Improved Pasture","Drought","2021-06-15","2021-08-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-08-09",1,"2021-05-01","2021-10-15",5,1
"46","025","South Dakota","Clark","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","025","CLARK",2021,"Long Season Small Grains","Drought","2021-06-15","2021-08-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-08-09",1,"2021-05-01","2021-10-15",5,1
"46","025","South Dakota","Clark","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","025","CLARK",2021,"Native Pasture","Drought","2021-06-15","2021-08-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-08-09",1,"2021-05-01","2021-10-15",5,1
"46","027","South Dakota","Clay","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","027","CLAY",2021,"Forage Sorghum","Drought",NA,NA,NA,NA,NA,NA,"2021-08-17",NA,NA,NA,NA,NA,NA,NA,"2021-08-17",3,"2021-07-15","2021-09-30",2,2
"46","027","South Dakota","Clay","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","027","CLAY",2021,"Full Season Improved Pasture","Drought","2021-06-01","2021-07-26",NA,NA,NA,NA,"2021-08-17",NA,NA,NA,NA,NA,NA,NA,"2021-07-26",3,"2021-05-01","2021-10-15",5,3
"46","027","South Dakota","Clay","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","027","CLAY",2021,"Long Season Small Grains","Drought","2021-06-01","2021-07-26",NA,NA,NA,NA,"2021-08-17",NA,NA,NA,NA,NA,NA,NA,"2021-07-26",3,"2021-05-01","2021-10-15",5,3
"46","027","South Dakota","Clay","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","027","CLAY",2021,"Native Pasture","Drought","2021-06-01","2021-07-26",NA,NA,NA,NA,"2021-08-17",NA,NA,NA,NA,NA,NA,NA,"2021-07-26",3,"2021-05-01","2021-10-15",5,3
"46","031","South Dakota","Corson","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","031","CORSON",2021,"Forage Sorghum","Drought",NA,NA,NA,NA,NA,NA,"2021-07-15",NA,"2021-07-15","2021-08-16",NA,NA,NA,NA,"2021-07-15",4,"2021-07-15","2021-09-30",2,2
"46","031","South Dakota","Corson","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","031","CORSON",2021,"Full Season Improved Pasture","Drought",NA,NA,NA,NA,NA,NA,"2021-05-01",NA,"2021-05-01","2021-05-31",NA,NA,NA,NA,"2021-05-01",4,"2021-05-01","2021-10-15",5,4
"46","031","South Dakota","Corson","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","031","CORSON",2021,"Long Season Small Grains","Drought",NA,NA,NA,NA,NA,NA,"2021-05-01",NA,"2021-05-01","2021-05-31",NA,NA,NA,NA,"2021-05-01",4,"2021-05-01","2021-10-15",5,4
"46","031","South Dakota","Corson","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","031","CORSON",2021,"Native Pasture","Drought",NA,NA,NA,NA,NA,NA,"2021-05-01",NA,"2021-05-01","2021-05-31",NA,NA,NA,NA,"2021-05-01",4,"2021-05-01","2021-10-15",5,4
"46","035","South Dakota","Davison","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","035","DAVISON",2021,"Forage Sorghum","Drought",NA,NA,NA,NA,NA,NA,"2021-07-15",NA,"2021-07-15","2021-08-16",NA,NA,NA,NA,"2021-07-15",4,"2021-07-15","2021-09-30",2,2
"46","035","South Dakota","Davison","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","035","DAVISON",2021,"Full Season Improved Pasture","Drought",NA,NA,NA,NA,NA,NA,"2021-07-06",NA,"2021-07-06","2021-08-02",NA,NA,NA,NA,"2021-07-06",4,"2021-05-01","2021-10-15",5,4
"46","035","South Dakota","Davison","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","035","DAVISON",2021,"Long Season Small Grains","Drought",NA,NA,NA,NA,NA,NA,"2021-07-06",NA,"2021-07-06","2021-08-02",NA,NA,NA,NA,"2021-07-06",4,"2021-05-01","2021-10-15",5,4
"46","035","South Dakota","Davison","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","035","DAVISON",2021,"Native Pasture","Drought",NA,NA,NA,NA,NA,NA,"2021-07-06",NA,"2021-07-06","2021-08-02",NA,NA,NA,NA,"2021-07-06",4,"2021-05-01","2021-10-15",5,4
"46","037","South Dakota","Day","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","037","DAY",2021,"Full Season Improved Pasture","Drought","2021-06-15","2021-08-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-08-09",1,"2021-05-01","2021-10-15",5,1
"46","037","South Dakota","Day","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","037","DAY",2021,"Long Season Small Grains","Drought","2021-06-15","2021-08-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-08-09",1,"2021-05-01","2021-10-15",5,1
"46","037","South Dakota","Day","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","037","DAY",2021,"Native Pasture","Drought","2021-06-15","2021-08-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-08-09",1,"2021-05-01","2021-10-15",5,1
"46","039","South Dakota","Deuel","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","039","DEUEL",2021,"Forage Sorghum","Drought","2021-07-15","2021-09-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-09-08",1,"2021-07-15","2021-09-30",2,1
"46","039","South Dakota","Deuel","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","039","DEUEL",2021,"Full Season Improved Pasture","Drought","2021-07-06","2021-08-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-08-30",1,"2021-05-01","2021-10-15",5,1
"46","039","South Dakota","Deuel","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","039","DEUEL",2021,"Long Season Small Grains","Drought","2021-07-06","2021-08-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-08-30",1,"2021-05-01","2021-10-15",5,1
"46","039","South Dakota","Deuel","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","039","DEUEL",2021,"Native Pasture","Drought","2021-07-06","2021-08-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-08-30",1,"2021-05-01","2021-10-15",5,1
"46","041","South Dakota","Dewey","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","041","DEWEY",2021,"Forage Sorghum","Drought",NA,NA,NA,NA,NA,NA,"2021-07-15",NA,"2021-07-15","2021-08-16",NA,NA,NA,NA,"2021-07-15",4,"2021-07-15","2021-09-30",2,2
"46","041","South Dakota","Dewey","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","041","DEWEY",2021,"Full Season Improved Pasture","Drought",NA,NA,NA,NA,NA,NA,"2021-05-01",NA,"2021-05-01","2021-05-31",NA,NA,NA,NA,"2021-05-01",4,"2021-05-01","2021-10-15",5,4
"46","041","South Dakota","Dewey","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","041","DEWEY",2021,"Long Season Small Grains","Drought",NA,NA,NA,NA,NA,NA,"2021-05-01",NA,"2021-05-01","2021-05-31",NA,NA,NA,NA,"2021-05-01",4,"2021-05-01","2021-10-15",5,4
"46","041","South Dakota","Dewey","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","041","DEWEY",2021,"Native Pasture","Drought",NA,NA,NA,NA,NA,NA,"2021-05-01",NA,"2021-05-01","2021-05-31",NA,NA,NA,NA,"2021-05-01",4,"2021-05-01","2021-10-15",5,4
"46","043","South Dakota","Douglas","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","043","DOUGLAS",2021,"Forage Sorghum","Drought","2021-07-20","2021-09-13",NA,NA,NA,NA,"2021-07-15",NA,NA,NA,NA,NA,NA,NA,"2021-07-15",3,"2021-07-15","2021-09-30",2,2
"46","043","South Dakota","Douglas","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","043","DOUGLAS",2021,"Full Season Improved Pasture","Drought","2021-07-20","2021-09-13",NA,NA,NA,NA,"2021-06-22",NA,"2021-06-22","2021-07-19",NA,NA,NA,NA,"2021-06-22",4,"2021-05-01","2021-10-15",5,4
"46","043","South Dakota","Douglas","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","043","DOUGLAS",2021,"Long Season Small Grains","Drought","2021-07-20","2021-09-13",NA,NA,NA,NA,"2021-06-22",NA,"2021-06-22","2021-07-19",NA,NA,NA,NA,"2021-06-22",4,"2021-05-01","2021-10-15",5,4
"46","043","South Dakota","Douglas","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","043","DOUGLAS",2021,"Native Pasture","Drought","2021-07-20","2021-09-13",NA,NA,NA,NA,"2021-06-22",NA,"2021-06-22","2021-07-19",NA,NA,NA,NA,"2021-06-22",4,"2021-05-01","2021-10-15",5,4
"46","045","South Dakota","Edmunds","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","045","EDMUNDS",2021,"Forage Sorghum","Drought",NA,NA,NA,NA,NA,NA,"2021-07-15",NA,"2021-07-15","2021-08-16",NA,NA,NA,NA,"2021-07-15",4,"2021-07-15","2021-09-30",2,2
"46","045","South Dakota","Edmunds","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","045","EDMUNDS",2021,"Full Season Improved Pasture","Drought",NA,NA,NA,NA,NA,NA,"2021-05-01",NA,"2021-05-01","2021-05-31",NA,NA,NA,NA,"2021-05-01",4,"2021-05-01","2021-10-15",5,4
"46","045","South Dakota","Edmunds","2021/2021 LFPEligibleCounties20211230.xlsx","2021-12-30","46","045","EDMUNDS",2021,"Long Season Small Grains","Drought",NA,NA,NA,NA,NA,NA,"2021-05-01",NA,"2021-05-01","2021-05-31",NA,NA,NA,NA,"2021-05-01",4,"2021-05-01","2021-10-15",5,4
