"id","state","county","year","type","disaster","disaster_start_date","payment_type"
"45001","South Carolina","Abbeville",2008,"Native Pasture","Drought",NA,"Eligible"
"45003","South Carolina","Aiken",2026,"Forage Sorghum","Drought","2026-04-28","4 Month"
"45003","South Carolina","Aiken",2012,"Forage Sorghum","Drought",NA,"5 Month"
"45003","South Carolina","Aiken",2011,"Forage Sorghum","Drought",NA,"Eligible"
"45003","South Carolina","Aiken",2008,"Forage Sorghum","Drought",NA,"Eligible"
"45003","South Carolina","Aiken",2026,"Full Season Improved Mixed Pasture","Drought","2026-04-28","4 Month"
"45003","South Carolina","Aiken",2019,"Full Season Improved Mixed Pasture","Drought",NA,"1 Month"
"45003","South Carolina","Aiken",2026,"Full Season Improved Pasture","Drought","2026-04-28","4 Month"
"45003","South Carolina","Aiken",2019,"Full Season Improved Pasture","Drought",NA,"1 Month"
"45003","South Carolina","Aiken",2012,"Improved Pasture","Drought",NA,"5 Month"
"45003","South Carolina","Aiken",2011,"Improved Pasture","Drought",NA,"Eligible"
"45003","South Carolina","Aiken",2008,"Improved Pasture","Drought",NA,"Eligible"
"45003","South Carolina","Aiken",2026,"Long Season Small Grains","Drought","2026-04-28","3 Month"
"45003","South Carolina","Aiken",2013,"Long Season Small Grains","Drought",NA,"4 Month"
"45003","South Carolina","Aiken",2012,"Long Season Small Grains","Drought",NA,"4 Month"
"45003","South Carolina","Aiken",2026,"Native Pasture","Drought","2026-04-28","4 Month"
"45003","South Carolina","Aiken",2019,"Native Pasture","Drought",NA,"1 Month"
"45003","South Carolina","Aiken",2012,"Native Pasture","Drought",NA,"5 Month"
"45003","South Carolina","Aiken",2011,"Native Pasture","Drought",NA,"Eligible"
"45003","South Carolina","Aiken",2008,"Native Pasture","Drought",NA,"Eligible"
"45003","South Carolina","Aiken",2008,"Small Grains","Drought",NA,"Eligible"
"45005","South Carolina","Allendale",2026,"Forage Sorghum","Drought","2026-04-15","5 Month"
"45005","South Carolina","Allendale",2019,"Forage Sorghum","Drought",NA,"3 Month"
"45005","South Carolina","Allendale",2012,"Forage Sorghum","Drought",NA,"3 Month"
"45005","South Carolina","Allendale",2011,"Forage Sorghum","Drought",NA,"Eligible"
"45005","South Carolina","Allendale",2008,"Forage Sorghum","Drought",NA,"Eligible"
"45005","South Carolina","Allendale",2026,"Full Season Improved Mixed Pasture","Drought","2025-12-12","5 Month"
"45005","South Carolina","Allendale",2019,"Full Season Improved Mixed Pasture","Drought",NA,"3 Month"
"45005","South Carolina","Allendale",2026,"Full Season Improved Pasture","Drought","2026-03-28","5 Month"
"45005","South Carolina","Allendale",2019,"Full Season Improved Pasture","Drought",NA,"3 Month"
"45005","South Carolina","Allendale",2012,"Improved Pasture","Drought",NA,"4 Month"
"45005","South Carolina","Allendale",2011,"Improved Pasture","Drought",NA,"Eligible"
"45005","South Carolina","Allendale",2008,"Improved Pasture","Drought",NA,"Eligible"
"45005","South Carolina","Allendale",2026,"Long Season Small Grains","Drought","2025-11-29","4 Month"
"45005","South Carolina","Allendale",2013,"Long Season Small Grains","Drought",NA,"4 Month"
"45005","South Carolina","Allendale",2012,"Long Season Small Grains","Drought",NA,"5 Month"
"45005","South Carolina","Allendale",2026,"Native Pasture","Drought","2026-03-28","5 Month"
"45005","South Carolina","Allendale",2019,"Native Pasture","Drought",NA,"3 Month"
"45005","South Carolina","Allendale",2012,"Native Pasture","Drought",NA,"4 Month"
"45005","South Carolina","Allendale",2011,"Native Pasture","Drought",NA,"Eligible"
"45005","South Carolina","Allendale",2008,"Native Pasture","Drought",NA,"Eligible"
"45005","South Carolina","Allendale",2008,"Small Grains","Drought",NA,"Eligible"
"45007","South Carolina","Anderson",2026,"Forage Sorghum","Drought","2026-04-15","4 Month"
"45007","South Carolina","Anderson",2019,"Forage Sorghum","Drought",NA,"3 Month"
"45007","South Carolina","Anderson",2016,"Forage Sorghum","Drought",NA,"4 Month"
"45007","South Carolina","Anderson",2012,"Forage Sorghum","Drought",NA,"4 Month"
"45007","South Carolina","Anderson",2008,"Forage Sorghum","Drought",NA,"Eligible"
"45007","South Carolina","Anderson",2026,"Full Season Improved Mixed Pasture","Drought","2026-02-02","4 Month"
"45007","South Carolina","Anderson",2024,"Full Season Improved Mixed Pasture","Drought","2023-11-21","3 Month"
"45007","South Carolina","Anderson",2019,"Full Season Improved Mixed Pasture","Drought",NA,"4 Month"
"45007","South Carolina","Anderson",2026,"Full Season Improved Pasture","Drought","2026-03-15","4 Month"
"45007","South Carolina","Anderson",2019,"Full Season Improved Pasture","Drought",NA,"4 Month"
"45007","South Carolina","Anderson",2017,"Full Season Improved Pasture","Drought",NA,"4 Month"
"45007","South Carolina","Anderson",2016,"Full Season Improved Pasture","Drought",NA,"4 Month"
"45007","South Carolina","Anderson",2012,"Improved Pasture","Drought",NA,"4 Month"
"45007","South Carolina","Anderson",2009,"Improved Pasture","Drought",NA,"Eligible"
"45007","South Carolina","Anderson",2008,"Improved Pasture","Drought",NA,"Eligible"
"45007","South Carolina","Anderson",2026,"Long Season Small Grains","Drought","2026-02-02","4 Month"
"45007","South Carolina","Anderson",2024,"Long Season Small Grains","Drought","2023-11-21","3 Month"
"45007","South Carolina","Anderson",2020,"Long Season Small Grains","Drought","2019-11-02","3 Month"
"45007","South Carolina","Anderson",2017,"Long Season Small Grains","Drought",NA,"5 Month"
"45007","South Carolina","Anderson",2013,"Long Season Small Grains","Drought",NA,"1 Month"
"45007","South Carolina","Anderson",2012,"Long Season Small Grains","Drought",NA,"4 Month"
"45007","South Carolina","Anderson",2026,"Native Pasture","Drought","2026-03-15","4 Month"
"45007","South Carolina","Anderson",2019,"Native Pasture","Drought",NA,"4 Month"
"45007","South Carolina","Anderson",2017,"Native Pasture","Drought",NA,"3 Month"
"45007","South Carolina","Anderson",2016,"Native Pasture","Drought",NA,"4 Month"
"45007","South Carolina","Anderson",2012,"Native Pasture","Drought",NA,"4 Month"
"45007","South Carolina","Anderson",2008,"Native Pasture","Drought",NA,"Eligible"
"45007","South Carolina","Anderson",2009,"Small Grains","Drought",NA,"Eligible"
"45009","South Carolina","Bamberg",2026,"Forage Sorghum","Drought","2026-04-15","4 Month"
"45009","South Carolina","Bamberg",2019,"Forage Sorghum","Drought",NA,"3 Month"
"45009","South Carolina","Bamberg",2015,"Forage Sorghum","Drought",NA,"1 Month"
"45009","South Carolina","Bamberg",2012,"Forage Sorghum","Drought",NA,"3 Month"
"45009","South Carolina","Bamberg",2011,"Forage Sorghum","Drought",NA,"Eligible"
"45009","South Carolina","Bamberg",2008,"Forage Sorghum","Drought",NA,"Eligible"
"45009","South Carolina","Bamberg",2026,"Full Season Improved Mixed Pasture","Drought","2025-12-12","4 Month"
"45009","South Carolina","Bamberg",2019,"Full Season Improved Mixed Pasture","Drought",NA,"4 Month"
"45009","South Carolina","Bamberg",2026,"Full Season Improved Pasture","Drought","2026-03-28","4 Month"
"45009","South Carolina","Bamberg",2019,"Full Season Improved Pasture","Drought",NA,"4 Month"
"45009","South Carolina","Bamberg",2015,"Full Season Improved Pasture","Drought",NA,"1 Month"
"45009","South Carolina","Bamberg",2012,"Improved Pasture","Drought",NA,"4 Month"
"45009","South Carolina","Bamberg",2011,"Improved Pasture","Drought",NA,"Eligible"
"45009","South Carolina","Bamberg",2008,"Improved Pasture","Drought",NA,"Eligible"
"45009","South Carolina","Bamberg",2026,"Long Season Small Grains","Drought","2025-11-29","3 Month"
"45009","South Carolina","Bamberg",2013,"Long Season Small Grains","Drought",NA,"3 Month"
"45009","South Carolina","Bamberg",2012,"Long Season Small Grains","Drought",NA,"5 Month"
"45009","South Carolina","Bamberg",2026,"Native Pasture","Drought","2026-03-28","4 Month"
"45009","South Carolina","Bamberg",2019,"Native Pasture","Drought",NA,"4 Month"
"45009","South Carolina","Bamberg",2015,"Native Pasture","Drought",NA,"1 Month"
"45009","South Carolina","Bamberg",2012,"Native Pasture","Drought",NA,"4 Month"
"45009","South Carolina","Bamberg",2011,"Native Pasture","Drought",NA,"Eligible"
"45009","South Carolina","Bamberg",2008,"Native Pasture","Drought",NA,"Eligible"
"45009","South Carolina","Bamberg",2008,"Small Grains","Drought",NA,"Eligible"
"45011","South Carolina","Barnwell",2026,"Forage Sorghum","Drought","2026-04-28","4 Month"
"45011","South Carolina","Barnwell",2019,"Forage Sorghum","Drought",NA,"3 Month"
"45011","South Carolina","Barnwell",2012,"Forage Sorghum","Drought",NA,"4 Month"
"45011","South Carolina","Barnwell",2011,"Forage Sorghum","Drought",NA,"Eligible"
"45011","South Carolina","Barnwell",2008,"Forage Sorghum","Drought",NA,"Eligible"
"45011","South Carolina","Barnwell",2026,"Full Season Improved Mixed Pasture","Drought","2025-12-12","4 Month"
"45011","South Carolina","Barnwell",2019,"Full Season Improved Mixed Pasture","Drought",NA,"3 Month"
"45011","South Carolina","Barnwell",2026,"Full Season Improved Pasture","Drought","2026-04-28","4 Month"
"45011","South Carolina","Barnwell",2019,"Full Season Improved Pasture","Drought",NA,"3 Month"
"45011","South Carolina","Barnwell",2012,"Improved Pasture","Drought",NA,"5 Month"
"45011","South Carolina","Barnwell",2011,"Improved Pasture","Drought",NA,"Eligible"
"45011","South Carolina","Barnwell",2008,"Improved Pasture","Drought",NA,"Eligible"
"45011","South Carolina","Barnwell",2026,"Long Season Small Grains","Drought","2025-11-29","3 Month"
"45011","South Carolina","Barnwell",2013,"Long Season Small Grains","Drought",NA,"4 Month"
"45011","South Carolina","Barnwell",2012,"Long Season Small Grains","Drought",NA,"5 Month"
"45011","South Carolina","Barnwell",2026,"Native Pasture","Drought","2026-04-28","4 Month"
"45011","South Carolina","Barnwell",2019,"Native Pasture","Drought",NA,"3 Month"
"45011","South Carolina","Barnwell",2012,"Native Pasture","Drought",NA,"5 Month"
"45011","South Carolina","Barnwell",2011,"Native Pasture","Drought",NA,"Eligible"
"45011","South Carolina","Barnwell",2008,"Native Pasture","Drought",NA,"Eligible"
"45011","South Carolina","Barnwell",2008,"Small Grains","Drought",NA,"Eligible"
"45013","South Carolina","Beaufort",2026,"Forage Sorghum","Drought","2026-04-15","5 Month"
"45013","South Carolina","Beaufort",2022,"Forage Sorghum","Drought","2022-07-04","1 Month"
"45013","South Carolina","Beaufort",2012,"Forage Sorghum","Drought",NA,"3 Month"
"45013","South Carolina","Beaufort",2011,"Forage Sorghum","Drought",NA,"Eligible"
"45013","South Carolina","Beaufort",2026,"Full Season Improved Mixed Pasture","Drought","2026-02-02","5 Month"
"45013","South Carolina","Beaufort",2022,"Full Season Improved Mixed Pasture","Drought","2022-07-04","1 Month"
"45013","South Carolina","Beaufort",2026,"Full Season Improved Pasture","Drought","2026-03-24","5 Month"
"45013","South Carolina","Beaufort",2022,"Full Season Improved Pasture","Drought","2022-07-04","1 Month"
"45013","South Carolina","Beaufort",2012,"Improved Pasture","Drought",NA,"4 Month"
"45013","South Carolina","Beaufort",2011,"Improved Pasture","Drought",NA,"Eligible"
"45013","South Carolina","Beaufort",2026,"Long Season Small Grains","Drought","2026-02-02","4 Month"
"45013","South Carolina","Beaufort",2013,"Long Season Small Grains","Drought",NA,"3 Month"
"45013","South Carolina","Beaufort",2012,"Long Season Small Grains","Drought",NA,"5 Month"
"45013","South Carolina","Beaufort",2026,"Native Pasture","Drought","2026-03-24","5 Month"
"45013","South Carolina","Beaufort",2022,"Native Pasture","Drought","2022-07-04","1 Month"
"45013","South Carolina","Beaufort",2012,"Native Pasture","Drought",NA,"4 Month"
"45013","South Carolina","Beaufort",2011,"Native Pasture","Drought",NA,"Eligible"
"45015","South Carolina","Berkeley",2026,"Forage Sorghum","Drought","2026-04-15","4 Month"
"45015","South Carolina","Berkeley",2015,"Forage Sorghum","Drought",NA,"1 Month"
"45015","South Carolina","Berkeley",2012,"Forage Sorghum","Drought",NA,"3 Month"
"45015","South Carolina","Berkeley",2011,"Forage Sorghum","Drought",NA,"Eligible"
"45015","South Carolina","Berkeley",2026,"Full Season Improved Mixed Pasture","Drought","2026-03-09","4 Month"
"45015","South Carolina","Berkeley",2025,"Full Season Improved Mixed Pasture","Drought","2025-05-26","1 Month"
"45015","South Carolina","Berkeley",2026,"Full Season Improved Pasture","Drought","2026-03-28","4 Month"
"45015","South Carolina","Berkeley",2025,"Full Season Improved Pasture","Drought","2025-05-26","1 Month"
"45015","South Carolina","Berkeley",2015,"Full Season Improved Pasture","Drought",NA,"1 Month"
"45015","South Carolina","Berkeley",2012,"Improved Pasture","Drought",NA,"4 Month"
"45015","South Carolina","Berkeley",2011,"Improved Pasture","Drought",NA,"Eligible"
"45015","South Carolina","Berkeley",2026,"Long Season Small Grains","Drought","2026-03-09","3 Month"
"45015","South Carolina","Berkeley",2012,"Long Season Small Grains","Drought",NA,"4 Month"
"45015","South Carolina","Berkeley",2026,"Native Pasture","Drought","2026-03-28","4 Month"
"45015","South Carolina","Berkeley",2025,"Native Pasture","Drought","2025-05-26","1 Month"
"45015","South Carolina","Berkeley",2015,"Native Pasture","Drought",NA,"1 Month"
"45015","South Carolina","Berkeley",2012,"Native Pasture","Drought",NA,"4 Month"
"45015","South Carolina","Berkeley",2011,"Native Pasture","Drought",NA,"Eligible"
"45017","South Carolina","Calhoun",2026,"Forage Sorghum","Drought","2026-04-28","4 Month"
"45017","South Carolina","Calhoun",2019,"Forage Sorghum","Drought",NA,"3 Month"
"45017","South Carolina","Calhoun",2015,"Forage Sorghum","Drought",NA,"1 Month"
"45017","South Carolina","Calhoun",2012,"Forage Sorghum","Drought",NA,"3 Month"
"45017","South Carolina","Calhoun",2026,"Full Season Improved Mixed Pasture","Drought","2026-04-28","4 Month"
"45017","South Carolina","Calhoun",2019,"Full Season Improved Mixed Pasture","Drought",NA,"4 Month"
"45017","South Carolina","Calhoun",2026,"Full Season Improved Pasture","Drought","2026-04-28","4 Month"
"45017","South Carolina","Calhoun",2019,"Full Season Improved Pasture","Drought",NA,"4 Month"
"45017","South Carolina","Calhoun",2015,"Full Season Improved Pasture","Drought",NA,"1 Month"
"45017","South Carolina","Calhoun",2012,"Improved Pasture","Drought",NA,"4 Month"
"45017","South Carolina","Calhoun",2026,"Long Season Small Grains","Drought","2026-04-28","3 Month"
"45017","South Carolina","Calhoun",2020,"Long Season Small Grains","Drought","2019-11-02","3 Month"
"45017","South Carolina","Calhoun",2012,"Long Season Small Grains","Drought",NA,"3 Month"
"45017","South Carolina","Calhoun",2026,"Native Pasture","Drought","2026-04-28","4 Month"
"45017","South Carolina","Calhoun",2019,"Native Pasture","Drought",NA,"4 Month"
"45017","South Carolina","Calhoun",2015,"Native Pasture","Drought",NA,"1 Month"
"45017","South Carolina","Calhoun",2012,"Native Pasture","Drought",NA,"4 Month"
"45019","South Carolina","Charleston",2026,"Forage Sorghum","Drought","2026-04-15","4 Month"
"45019","South Carolina","Charleston",2012,"Forage Sorghum","Drought",NA,"3 Month"
"45019","South Carolina","Charleston",2011,"Forage Sorghum","Drought",NA,"Eligible"
"45019","South Carolina","Charleston",2026,"Full Season Improved Mixed Pasture","Drought","2026-03-09","4 Month"
"45019","South Carolina","Charleston",2025,"Full Season Improved Mixed Pasture","Drought","2025-05-26","1 Month"
"45019","South Carolina","Charleston",2026,"Full Season Improved Pasture","Drought","2026-03-28","4 Month"
"45019","South Carolina","Charleston",2025,"Full Season Improved Pasture","Drought","2025-05-26","1 Month"
"45019","South Carolina","Charleston",2012,"Improved Pasture","Drought",NA,"4 Month"
"45019","South Carolina","Charleston",2011,"Improved Pasture","Drought",NA,"Eligible"
"45019","South Carolina","Charleston",2026,"Long Season Small Grains","Drought","2026-03-09","3 Month"
"45019","South Carolina","Charleston",2012,"Long Season Small Grains","Drought",NA,"4 Month"
"45019","South Carolina","Charleston",2026,"Native Pasture","Drought","2026-03-28","4 Month"
"45019","South Carolina","Charleston",2025,"Native Pasture","Drought","2025-05-26","1 Month"
"45019","South Carolina","Charleston",2012,"Native Pasture","Drought",NA,"4 Month"
"45019","South Carolina","Charleston",2011,"Native Pasture","Drought",NA,"Eligible"
"45021","South Carolina","Cherokee",2026,"Forage Sorghum","Drought","2026-04-15","4 Month"
"45021","South Carolina","Cherokee",2019,"Forage Sorghum","Drought",NA,"3 Month"
"45021","South Carolina","Cherokee",2015,"Forage Sorghum","Drought",NA,"1 Month"
"45021","South Carolina","Cherokee",2008,"Forage Sorghum","Drought",NA,"Eligible"
"45021","South Carolina","Cherokee",2026,"Full Season Improved Mixed Pasture","Drought","2026-02-09","4 Month"
"45021","South Carolina","Cherokee",2024,"Full Season Improved Mixed Pasture","Drought","2023-11-15","3 Month"
"45021","South Carolina","Cherokee",2023,"Full Season Improved Mixed Pasture","Drought","2023-11-07","3 Month"
"45021","South Carolina","Cherokee",2019,"Full Season Improved Mixed Pasture","Drought",NA,"3 Month"
"45021","South Carolina","Cherokee",2026,"Full Season Improved Pasture","Drought","2026-03-15","4 Month"
"45021","South Carolina","Cherokee",2023,"Full Season Improved Pasture","Drought","2023-11-07","3 Month"
"45021","South Carolina","Cherokee",2019,"Full Season Improved Pasture","Drought",NA,"3 Month"
"45021","South Carolina","Cherokee",2016,"Full Season Improved Pasture","Drought",NA,"3 Month"
"45021","South Carolina","Cherokee",2015,"Full Season Improved Pasture","Drought",NA,"1 Month"
"45021","South Carolina","Cherokee",2012,"Improved Pasture","Drought",NA,"1 Month"
"45021","South Carolina","Cherokee",2008,"Improved Pasture","Drought",NA,"Eligible"
"45021","South Carolina","Cherokee",2026,"Long Season Small Grains","Drought","2026-02-09","4 Month"
"45021","South Carolina","Cherokee",2024,"Long Season Small Grains","Drought","2023-11-07","4 Month"
"45021","South Carolina","Cherokee",2017,"Long Season Small Grains","Drought",NA,"4 Month"
"45021","South Carolina","Cherokee",2013,"Long Season Small Grains","Drought",NA,"1 Month"
"45021","South Carolina","Cherokee",2012,"Long Season Small Grains","Drought",NA,"3 Month"
"45021","South Carolina","Cherokee",2026,"Native Pasture","Drought","2026-03-15","4 Month"
"45021","South Carolina","Cherokee",2023,"Native Pasture","Drought","2023-11-07","3 Month"
"45021","South Carolina","Cherokee",2019,"Native Pasture","Drought",NA,"3 Month"
"45021","South Carolina","Cherokee",2015,"Native Pasture","Drought",NA,"1 Month"
"45021","South Carolina","Cherokee",2008,"Native Pasture","Drought",NA,"Eligible"
"45021","South Carolina","Cherokee",2009,"Small Grains","Drought",NA,"Eligible"
"45021","South Carolina","Cherokee",2008,"Small Grains","Drought",NA,"Eligible"
"45023","South Carolina","Chester",2026,"Forage Sorghum","Drought","2026-04-15","4 Month"
"45023","South Carolina","Chester",2019,"Forage Sorghum","Drought",NA,"3 Month"
"45023","South Carolina","Chester",2015,"Forage Sorghum","Drought",NA,"1 Month"
"45023","South Carolina","Chester",2008,"Forage Sorghum","Drought",NA,"Eligible"
"45023","South Carolina","Chester",2026,"Full Season Improved Mixed Pasture","Drought","2026-02-09","4 Month"
"45023","South Carolina","Chester",2024,"Full Season Improved Mixed Pasture","Drought","2023-11-15","3 Month"
"45023","South Carolina","Chester",2023,"Full Season Improved Mixed Pasture","Drought","2023-11-14","3 Month"
"45023","South Carolina","Chester",2019,"Full Season Improved Mixed Pasture","Drought",NA,"3 Month"
"45023","South Carolina","Chester",2026,"Full Season Improved Pasture","Drought","2026-03-15","4 Month"
"45023","South Carolina","Chester",2023,"Full Season Improved Pasture","Drought","2023-11-14","3 Month"
"45023","South Carolina","Chester",2019,"Full Season Improved Pasture","Drought",NA,"3 Month"
"45023","South Carolina","Chester",2016,"Full Season Improved Pasture","Drought",NA,"3 Month"
"45023","South Carolina","Chester",2015,"Full Season Improved Pasture","Drought",NA,"1 Month"
"45023","South Carolina","Chester",2012,"Improved Pasture","Drought",NA,"1 Month"
"45023","South Carolina","Chester",2008,"Improved Pasture","Drought",NA,"Eligible"
"45023","South Carolina","Chester",2026,"Long Season Small Grains","Drought","2026-02-09","4 Month"
"45023","South Carolina","Chester",2024,"Long Season Small Grains","Drought","2023-11-14","3 Month"
"45023","South Carolina","Chester",2017,"Long Season Small Grains","Drought",NA,"3 Month"
"45023","South Carolina","Chester",2013,"Long Season Small Grains","Drought",NA,"1 Month"
"45023","South Carolina","Chester",2026,"Native Pasture","Drought","2026-03-15","4 Month"
"45023","South Carolina","Chester",2023,"Native Pasture","Drought","2023-11-14","3 Month"
"45023","South Carolina","Chester",2019,"Native Pasture","Drought",NA,"3 Month"
"45023","South Carolina","Chester",2015,"Native Pasture","Drought",NA,"1 Month"
"45023","South Carolina","Chester",2012,"Native Pasture","Drought",NA,"1 Month"
"45023","South Carolina","Chester",2008,"Native Pasture","Drought",NA,"Eligible"
"45025","South Carolina","Chesterfield",2026,"Forage Sorghum","Drought","2026-04-15","4 Month"
"45025","South Carolina","Chesterfield",2015,"Forage Sorghum","Drought",NA,"1 Month"
"45025","South Carolina","Chesterfield",2008,"Forage Sorghum","Drought",NA,"Eligible"
"45025","South Carolina","Chesterfield",2026,"Full Season Improved Mixed Pasture","Drought","2026-02-09","4 Month"
"45025","South Carolina","Chesterfield",2026,"Full Season Improved Pasture","Drought","2026-03-28","4 Month"
"45025","South Carolina","Chesterfield",2015,"Full Season Improved Pasture","Drought",NA,"1 Month"
"45025","South Carolina","Chesterfield",2008,"Improved Pasture","Drought",NA,"Eligible"
"45025","South Carolina","Chesterfield",2026,"Long Season Small Grains","Drought","2026-02-09","3 Month"
"45025","South Carolina","Chesterfield",2013,"Long Season Small Grains","Drought",NA,"1 Month"
"45025","South Carolina","Chesterfield",2011,"Long Season Small Grains","Drought",NA,"Eligible"
"45025","South Carolina","Chesterfield",2026,"Native Pasture","Drought","2026-03-28","4 Month"
"45025","South Carolina","Chesterfield",2015,"Native Pasture","Drought",NA,"1 Month"
"45025","South Carolina","Chesterfield",2008,"Native Pasture","Drought",NA,"Eligible"
"45027","South Carolina","Clarendon",2026,"Forage Sorghum","Drought","2026-04-28","4 Month"
"45027","South Carolina","Clarendon",2024,"Forage Sorghum","Drought","2024-07-09","4 Month"
"45027","South Carolina","Clarendon",2015,"Forage Sorghum","Drought",NA,"1 Month"
"45027","South Carolina","Clarendon",2026,"Full Season Improved Mixed Pasture","Drought","2026-04-28","4 Month"
"45027","South Carolina","Clarendon",2024,"Full Season Improved Mixed Pasture","Drought","2024-07-09","4 Month"
"45027","South Carolina","Clarendon",2026,"Full Season Improved Pasture","Drought","2026-04-28","4 Month"
"45027","South Carolina","Clarendon",2024,"Full Season Improved Pasture","Drought","2024-07-09","4 Month"
"45027","South Carolina","Clarendon",2015,"Full Season Improved Pasture","Drought",NA,"1 Month"
"45027","South Carolina","Clarendon",2012,"Improved Pasture","Drought",NA,"1 Month"
"45027","South Carolina","Clarendon",2026,"Long Season Small Grains","Drought","2026-04-28","3 Month"
"45027","South Carolina","Clarendon",2026,"Native Pasture","Drought","2026-04-28","4 Month"
"45027","South Carolina","Clarendon",2024,"Native Pasture","Drought","2024-07-09","4 Month"
"45027","South Carolina","Clarendon",2015,"Native Pasture","Drought",NA,"1 Month"
"45027","South Carolina","Clarendon",2012,"Native Pasture","Drought",NA,"1 Month"
"45027","South Carolina","Clarendon",2008,"Small Grains","Drought",NA,"Eligible"
"45029","South Carolina","Colleton",2026,"Forage Sorghum","Drought","2026-04-15","5 Month"
"45029","South Carolina","Colleton",2022,"Forage Sorghum","Drought","2022-07-04","1 Month"
"45029","South Carolina","Colleton",2015,"Forage Sorghum","Drought",NA,"1 Month"
"45029","South Carolina","Colleton",2012,"Forage Sorghum","Drought",NA,"3 Month"
"45029","South Carolina","Colleton",2011,"Forage Sorghum","Drought",NA,"Eligible"
"45029","South Carolina","Colleton",2026,"Full Season Improved Mixed Pasture","Drought","2025-12-12","5 Month"
"45029","South Carolina","Colleton",2022,"Full Season Improved Mixed Pasture","Drought","2022-07-04","1 Month"
"45029","South Carolina","Colleton",2026,"Full Season Improved Pasture","Drought","2026-03-28","5 Month"
"45029","South Carolina","Colleton",2022,"Full Season Improved Pasture","Drought","2022-07-04","1 Month"
"45029","South Carolina","Colleton",2015,"Full Season Improved Pasture","Drought",NA,"1 Month"
"45029","South Carolina","Colleton",2012,"Improved Pasture","Drought",NA,"4 Month"
"45029","South Carolina","Colleton",2011,"Improved Pasture","Drought",NA,"Eligible"
"45029","South Carolina","Colleton",2026,"Long Season Small Grains","Drought","2025-11-29","4 Month"
"45029","South Carolina","Colleton",2013,"Long Season Small Grains","Drought",NA,"3 Month"
"45029","South Carolina","Colleton",2012,"Long Season Small Grains","Drought",NA,"5 Month"
"45029","South Carolina","Colleton",2026,"Native Pasture","Drought","2026-03-28","5 Month"
"45029","South Carolina","Colleton",2022,"Native Pasture","Drought","2022-07-04","1 Month"
"45029","South Carolina","Colleton",2015,"Native Pasture","Drought",NA,"1 Month"
"45029","South Carolina","Colleton",2012,"Native Pasture","Drought",NA,"4 Month"
"45029","South Carolina","Colleton",2011,"Native Pasture","Drought",NA,"Eligible"
"45031","South Carolina","Darlington",2026,"Forage Sorghum","Drought","2026-04-21","4 Month"
"45031","South Carolina","Darlington",2024,"Forage Sorghum","Drought","2024-07-09","3 Month"
"45031","South Carolina","Darlington",2008,"Forage Sorghum","Drought",NA,"Eligible"
"45031","South Carolina","Darlington",2026,"Full Season Improved Mixed Pasture","Drought","2026-02-16","4 Month"
"45031","South Carolina","Darlington",2024,"Full Season Improved Mixed Pasture","Drought","2024-07-09","3 Month"
"45031","South Carolina","Darlington",2026,"Full Season Improved Pasture","Drought","2026-03-28","4 Month"
"45031","South Carolina","Darlington",2024,"Full Season Improved Pasture","Drought","2024-07-09","3 Month"
"45031","South Carolina","Darlington",2008,"Improved Pasture","Drought",NA,"Eligible"
"45031","South Carolina","Darlington",2026,"Long Season Small Grains","Drought","2026-02-16","3 Month"
"45031","South Carolina","Darlington",2026,"Native Pasture","Drought","2026-03-28","4 Month"
"45031","South Carolina","Darlington",2024,"Native Pasture","Drought","2024-07-09","3 Month"
"45031","South Carolina","Darlington",2008,"Native Pasture","Drought",NA,"Eligible"
"45031","South Carolina","Darlington",2008,"Small Grains","Drought",NA,"Eligible"
"45033","South Carolina","Dillon",2026,"Forage Sorghum","Drought","2026-04-21","4 Month"
"45033","South Carolina","Dillon",2024,"Forage Sorghum","Drought","2024-07-16","3 Month"
"45033","South Carolina","Dillon",2026,"Full Season Improved Mixed Pasture","Drought","2026-02-16","4 Month"
"45033","South Carolina","Dillon",2024,"Full Season Improved Mixed Pasture","Drought","2024-07-16","3 Month"
"45033","South Carolina","Dillon",2026,"Full Season Improved Pasture","Drought","2026-03-28","4 Month"
"45033","South Carolina","Dillon",2024,"Full Season Improved Pasture","Drought","2024-07-16","3 Month"
"45033","South Carolina","Dillon",2026,"Long Season Small Grains","Drought","2026-02-16","3 Month"
"45033","South Carolina","Dillon",2026,"Native Pasture","Drought","2026-03-28","4 Month"
"45033","South Carolina","Dillon",2024,"Native Pasture","Drought","2024-07-16","3 Month"
"45035","South Carolina","Dorchester",2026,"Forage Sorghum","Drought","2026-04-15","4 Month"
"45035","South Carolina","Dorchester",2015,"Forage Sorghum","Drought",NA,"1 Month"
"45035","South Carolina","Dorchester",2012,"Forage Sorghum","Drought",NA,"3 Month"
"45035","South Carolina","Dorchester",2011,"Forage Sorghum","Drought",NA,"Eligible"
"45035","South Carolina","Dorchester",2026,"Full Season Improved Mixed Pasture","Drought","2026-02-16","4 Month"
"45035","South Carolina","Dorchester",2026,"Full Season Improved Pasture","Drought","2026-03-28","4 Month"
"45035","South Carolina","Dorchester",2015,"Full Season Improved Pasture","Drought",NA,"1 Month"
"45035","South Carolina","Dorchester",2012,"Improved Pasture","Drought",NA,"4 Month"
"45035","South Carolina","Dorchester",2011,"Improved Pasture","Drought",NA,"Eligible"
"45035","South Carolina","Dorchester",2026,"Long Season Small Grains","Drought","2026-02-16","3 Month"
